"date","date_published","measure","group","interval","min_age","max_age","proportion"
2020-04-20,2020-04-21T17:15:00.000+02:00,deaths_age,"40 - 50","[40, 50)",40,50,0.0
2020-04-20,2020-04-21T17:15:00.000+02:00,deaths_age,"50 - 60","[50, 60)",50,60,0.026
2020-04-20,2020-04-21T17:15:00.000+02:00,deaths_age,"60 - 70","[60, 70)",60,70,0.051
2020-04-20,2020-04-21T17:15:00.000+02:00,deaths_age,"70 - 80","[70, 80)",70,80,0.23
2020-04-20,2020-04-21T17:15:00.000+02:00,deaths_age,"≥ 80","[80, +∞)",80,,0.693
2020-04-21,2020-04-22T17:15:00.000+02:00,deaths_age,"0 - 30","[0, 30)",0,30,0.0
2020-04-21,2020-04-22T17:15:00.000+02:00,deaths_age,"30 - 40","[30, 40)",30,40,0.0
2020-04-21,2020-04-22T17:15:00.000+02:00,deaths_age,"40 - 50","[40, 50)",40,50,0.0
2020-04-21,2020-04-22T17:15:00.000+02:00,deaths_age,"50 - 60","[50, 60)",50,60,0.025
2020-04-21,2020-04-22T17:15:00.000+02:00,deaths_age,"60 - 70","[60, 70)",60,70,0.062
2020-04-21,2020-04-22T17:15:00.000+02:00,deaths_age,"70 - 80","[70, 80)",70,80,0.225
2020-04-21,2020-04-22T17:15:00.000+02:00,deaths_age,"≥ 80","[80, +∞)",80,,0.688
2020-04-22,2020-04-23T17:15:00.000+02:00,deaths_age,"0 - 30","[0, 30)",0,30,0.0
2020-04-22,2020-04-23T17:15:00.000+02:00,deaths_age,"30 - 40","[30, 40)",30,40,0.0
2020-04-22,2020-04-23T17:15:00.000+02:00,deaths_age,"40 - 50","[40, 50)",40,50,0.0
2020-04-22,2020-04-23T17:15:00.000+02:00,deaths_age,"50 - 60","[50, 60)",50,60,0.024
2020-04-22,2020-04-23T17:15:00.000+02:00,deaths_age,"60 - 70","[60, 70)",60,70,0.059
2020-04-22,2020-04-23T17:15:00.000+02:00,deaths_age,"70 - 80","[70, 80)",70,80,0.238
2020-04-22,2020-04-23T17:15:00.000+02:00,deaths_age,"≥ 80","[80, +∞)",80,,0.679
2020-04-23,2020-04-24T17:15:00.000+02:00,deaths_age,"0 - 30","[0, 30)",0,30,0.0
2020-04-23,2020-04-24T17:15:00.000+02:00,deaths_age,"30 - 40","[30, 40)",30,40,0.0
2020-04-23,2020-04-24T17:15:00.000+02:00,deaths_age,"40 - 50","[40, 50)",40,50,0.0
2020-04-23,2020-04-24T17:15:00.000+02:00,deaths_age,"50 - 60","[50, 60)",50,60,0.023
2020-04-23,2020-04-24T17:15:00.000+02:00,deaths_age,"60 - 70","[60, 70)",60,70,0.059
2020-04-23,2020-04-24T17:15:00.000+02:00,deaths_age,"70 - 80","[70, 80)",70,80,0.245
2020-04-23,2020-04-24T17:15:00.000+02:00,deaths_age,"≥ 80","[80, +∞)",80,,0.673
2020-04-24,2020-04-25T17:15:00.000+02:00,deaths_age,"0 - 30","[0, 30)",0,30,0.0
2020-04-24,2020-04-25T17:15:00.000+02:00,deaths_age,"30 - 40","[30, 40)",30,40,0.0
2020-04-24,2020-04-25T17:15:00.000+02:00,deaths_age,"40 - 50","[40, 50)",40,50,0.0
2020-04-24,2020-04-25T17:15:00.000+02:00,deaths_age,"50 - 60","[50, 60)",50,60,0.023
2020-04-24,2020-04-25T17:15:00.000+02:00,deaths_age,"60 - 70","[60, 70)",60,70,0.047
2020-04-24,2020-04-25T17:15:00.000+02:00,deaths_age,"70 - 80","[70, 80)",70,80,0.235
2020-04-24,2020-04-25T17:15:00.000+02:00,deaths_age,"≥ 80","[80, +∞)",80,,0.694
2020-04-25,2020-04-26T17:15:00.000+02:00,deaths_age,"0 - 30","[0, 30)",0,30,0.0
2020-04-25,2020-04-26T17:15:00.000+02:00,deaths_age,"30 - 40","[30, 40)",30,40,0.0
2020-04-25,2020-04-26T17:15:00.000+02:00,deaths_age,"40 - 50","[40, 50)",40,50,0.0
2020-04-25,2020-04-26T17:15:00.000+02:00,deaths_age,"50 - 60","[50, 60)",50,60,0.023
2020-04-25,2020-04-26T17:15:00.000+02:00,deaths_age,"60 - 70","[60, 70)",60,70,0.045
2020-04-25,2020-04-26T17:15:00.000+02:00,deaths_age,"70 - 80","[70, 80)",70,80,0.25
2020-04-25,2020-04-26T17:15:00.000+02:00,deaths_age,"≥ 80","[80, +∞)",80,,0.682
2020-04-26,2020-04-27T17:15:00.000+02:00,deaths_age,"0 - 30","[0, 30)",0,30,0.0
2020-04-26,2020-04-27T17:15:00.000+02:00,deaths_age,"30 - 40","[30, 40)",30,40,0.0
2020-04-26,2020-04-27T17:15:00.000+02:00,deaths_age,"40 - 50","[40, 50)",40,50,0.0
2020-04-26,2020-04-27T17:15:00.000+02:00,deaths_age,"50 - 60","[50, 60)",50,60,0.023
2020-04-26,2020-04-27T17:15:00.000+02:00,deaths_age,"60 - 70","[60, 70)",60,70,0.045
2020-04-26,2020-04-27T17:15:00.000+02:00,deaths_age,"70 - 80","[70, 80)",70,80,0.247
2020-04-26,2020-04-27T17:15:00.000+02:00,deaths_age,"≥ 80","[80, +∞)",80,,0.685
2020-04-27,2020-04-28T17:15:00.000+02:00,deaths_age,"0 - 30","[0, 30)",0,30,0.0
2020-04-27,2020-04-28T17:15:00.000+02:00,deaths_age,"30 - 40","[30, 40)",30,40,0.0
2020-04-27,2020-04-28T17:15:00.000+02:00,deaths_age,"40 - 50","[40, 50)",40,50,0.0
2020-04-27,2020-04-28T17:15:00.000+02:00,deaths_age,"50 - 60","[50, 60)",50,60,0.022
2020-04-27,2020-04-28T17:15:00.000+02:00,deaths_age,"60 - 70","[60, 70)",60,70,0.045
2020-04-27,2020-04-28T17:15:00.000+02:00,deaths_age,"70 - 80","[70, 80)",70,80,0.247
2020-04-27,2020-04-28T17:15:00.000+02:00,deaths_age,"≥ 80","[80, +∞)",80,,0.686
2020-04-28,2020-04-29T17:15:00.000+02:00,deaths_age,"0 - 30","[0, 30)",0,30,0.0
2020-04-28,2020-04-29T17:15:00.000+02:00,deaths_age,"30 - 40","[30, 40)",30,40,0.0
2020-04-28,2020-04-29T17:15:00.000+02:00,deaths_age,"40 - 50","[40, 50)",40,50,0.0
2020-04-28,2020-04-29T17:15:00.000+02:00,deaths_age,"50 - 60","[50, 60)",50,60,0.022
2020-04-28,2020-04-29T17:15:00.000+02:00,deaths_age,"60 - 70","[60, 70)",60,70,0.045
2020-04-28,2020-04-29T17:15:00.000+02:00,deaths_age,"70 - 80","[70, 80)",70,80,0.247
2020-04-28,2020-04-29T17:15:00.000+02:00,deaths_age,"≥ 80","[80, +∞)",80,,0.686
2020-04-29,2020-04-30T17:15:00.000+02:00,deaths_age,"0 - 30","[0, 30)",0,30,0.0
2020-04-29,2020-04-30T17:15:00.000+02:00,deaths_age,"30 - 40","[30, 40)",30,40,0.0
2020-04-29,2020-04-30T17:15:00.000+02:00,deaths_age,"40 - 50","[40, 50)",40,50,0.0
2020-04-29,2020-04-30T17:15:00.000+02:00,deaths_age,"50 - 60","[50, 60)",50,60,0.022
2020-04-29,2020-04-30T17:15:00.000+02:00,deaths_age,"60 - 70","[60, 70)",60,70,0.045
2020-04-29,2020-04-30T17:15:00.000+02:00,deaths_age,"70 - 80","[70, 80)",70,80,0.244
2020-04-29,2020-04-30T17:15:00.000+02:00,deaths_age,"≥ 80","[80, +∞)",80,,0.689
2020-04-30,2020-05-01T17:15:00.000+02:00,deaths_age,"0 - 30","[0, 30)",0,30,
2020-04-30,2020-05-01T17:15:00.000+02:00,deaths_age,"30 - 40","[30, 40)",30,40,
2020-04-30,2020-05-01T17:15:00.000+02:00,deaths_age,"40 - 50","[40, 50)",40,50,
2020-04-30,2020-05-01T17:15:00.000+02:00,deaths_age,"50 - 60","[50, 60)",50,60,
2020-04-30,2020-05-01T17:15:00.000+02:00,deaths_age,"60 - 70","[60, 70)",60,70,
2020-04-30,2020-05-01T17:15:00.000+02:00,deaths_age,"70 - 80","[70, 80)",70,80,
2020-04-30,2020-05-01T17:15:00.000+02:00,deaths_age,"≥ 80","[80, +∞)",80,,
2020-05-01,2020-05-02T17:15:00.000+02:00,deaths_age,"0 - 30","[0, 30)",0,30,0.0
2020-05-01,2020-05-02T17:15:00.000+02:00,deaths_age,"30 - 40","[30, 40)",30,40,0.0
2020-05-01,2020-05-02T17:15:00.000+02:00,deaths_age,"40 - 50","[40, 50)",40,50,0.0
2020-05-01,2020-05-02T17:15:00.000+02:00,deaths_age,"50 - 60","[50, 60)",50,60,0.022
2020-05-01,2020-05-02T17:15:00.000+02:00,deaths_age,"60 - 70","[60, 70)",60,70,0.043
2020-05-01,2020-05-02T17:15:00.000+02:00,deaths_age,"70 - 80","[70, 80)",70,80,0.242
2020-05-01,2020-05-02T17:15:00.000+02:00,deaths_age,"≥ 80","[80, +∞)",80,,0.693
2020-05-02,2020-05-03T17:15:00.000+02:00,deaths_age,"0 - 30","[0, 30)",0,30,0.0
2020-05-02,2020-05-03T17:15:00.000+02:00,deaths_age,"30 - 40","[30, 40)",30,40,0.0
2020-05-02,2020-05-03T17:15:00.000+02:00,deaths_age,"40 - 50","[40, 50)",40,50,0.0
2020-05-02,2020-05-03T17:15:00.000+02:00,deaths_age,"50 - 60","[50, 60)",50,60,0.021
2020-05-02,2020-05-03T17:15:00.000+02:00,deaths_age,"60 - 70","[60, 70)",60,70,0.042
2020-05-02,2020-05-03T17:15:00.000+02:00,deaths_age,"70 - 80","[70, 80)",70,80,0.234
2020-05-02,2020-05-03T17:15:00.000+02:00,deaths_age,"≥ 80","[80, +∞)",80,,0.703
2020-05-03,2020-05-04T17:15:00.000+02:00,deaths_age,"0 - 30","[0, 30)",0,30,0.0
2020-05-03,2020-05-04T17:15:00.000+02:00,deaths_age,"30 - 40","[30, 40)",30,40,0.0
2020-05-03,2020-05-04T17:15:00.000+02:00,deaths_age,"40 - 50","[40, 50)",40,50,0.0
2020-05-03,2020-05-04T17:15:00.000+02:00,deaths_age,"50 - 60","[50, 60)",50,60,0.02
2020-05-03,2020-05-04T17:15:00.000+02:00,deaths_age,"60 - 70","[60, 70)",60,70,0.052
2020-05-03,2020-05-04T17:15:00.000+02:00,deaths_age,"70 - 80","[70, 80)",70,80,0.232
2020-05-03,2020-05-04T17:15:00.000+02:00,deaths_age,"≥ 80","[80, +∞)",80,,0.696
2020-05-04,2020-05-06T16:45:00.000+02:00,deaths_age,"0 - 30","[0, 30)",0,30,0.0
2020-05-04,2020-05-06T16:45:00.000+02:00,deaths_age,"30 - 40","[30, 40)",30,40,0.0
2020-05-04,2020-05-06T16:45:00.000+02:00,deaths_age,"40 - 50","[40, 50)",40,50,0.0
2020-05-04,2020-05-06T16:45:00.000+02:00,deaths_age,"50 - 60","[50, 60)",50,60,0.02
2020-05-04,2020-05-06T16:45:00.000+02:00,deaths_age,"60 - 70","[60, 70)",60,70,0.05
2020-05-04,2020-05-06T16:45:00.000+02:00,deaths_age,"70 - 80","[70, 80)",70,80,0.24
2020-05-04,2020-05-06T16:45:00.000+02:00,deaths_age,"≥ 80","[80, +∞)",80,,0.69
2020-05-05,2020-05-06T17:45:00.000+02:00,deaths_age,"0 - 30","[0, 30)",0,30,0.0
2020-05-05,2020-05-06T17:45:00.000+02:00,deaths_age,"30 - 40","[30, 40)",30,40,0.0
2020-05-05,2020-05-06T17:45:00.000+02:00,deaths_age,"40 - 50","[40, 50)",40,50,0.0
2020-05-05,2020-05-06T17:45:00.000+02:00,deaths_age,"50 - 60","[50, 60)",50,60,0.02
2020-05-05,2020-05-06T17:45:00.000+02:00,deaths_age,"60 - 70","[60, 70)",60,70,0.05
2020-05-05,2020-05-06T17:45:00.000+02:00,deaths_age,"70 - 80","[70, 80)",70,80,0.24
2020-05-05,2020-05-06T17:45:00.000+02:00,deaths_age,"≥ 80","[80, +∞)",80,,0.69
2020-05-06,2020-05-07T19:30:00.000+02:00,deaths_age,"0 - 30","[0, 30)",0,30,0.0
2020-05-06,2020-05-07T19:30:00.000+02:00,deaths_age,"30 - 40","[30, 40)",30,40,0.0
2020-05-06,2020-05-07T19:30:00.000+02:00,deaths_age,"40 - 50","[40, 50)",40,50,0.0
2020-05-06,2020-05-07T19:30:00.000+02:00,deaths_age,"50 - 60","[50, 60)",50,60,0.02
2020-05-06,2020-05-07T19:30:00.000+02:00,deaths_age,"60 - 70","[60, 70)",60,70,0.06
2020-05-06,2020-05-07T19:30:00.000+02:00,deaths_age,"70 - 80","[70, 80)",70,80,0.25
2020-05-06,2020-05-07T19:30:00.000+02:00,deaths_age,"≥ 80","[80, +∞)",80,,0.67
2020-05-07,2020-05-08T17:30:00.000+02:00,deaths_age,"0 - 30","[0, 30)",0,30,0.0
2020-05-07,2020-05-08T17:30:00.000+02:00,deaths_age,"30 - 40","[30, 40)",30,40,0.0
2020-05-07,2020-05-08T17:30:00.000+02:00,deaths_age,"40 - 50","[40, 50)",40,50,0.0
2020-05-07,2020-05-08T17:30:00.000+02:00,deaths_age,"50 - 60","[50, 60)",50,60,0.02
2020-05-07,2020-05-08T17:30:00.000+02:00,deaths_age,"60 - 70","[60, 70)",60,70,0.06
2020-05-07,2020-05-08T17:30:00.000+02:00,deaths_age,"70 - 80","[70, 80)",70,80,0.25
2020-05-07,2020-05-08T17:30:00.000+02:00,deaths_age,"≥ 80","[80, +∞)",80,,0.67
2020-05-08,2020-05-09T17:30:00.000+02:00,deaths_age,"0 - 30","[0, 30)",0,30,0.0
2020-05-08,2020-05-09T17:30:00.000+02:00,deaths_age,"30 - 40","[30, 40)",30,40,0.0
2020-05-08,2020-05-09T17:30:00.000+02:00,deaths_age,"40 - 50","[40, 50)",40,50,0.0
2020-05-08,2020-05-09T17:30:00.000+02:00,deaths_age,"50 - 60","[50, 60)",50,60,0.01
2020-05-08,2020-05-09T17:30:00.000+02:00,deaths_age,"60 - 70","[60, 70)",60,70,0.06
2020-05-08,2020-05-09T17:30:00.000+02:00,deaths_age,"70 - 80","[70, 80)",70,80,0.25
2020-05-08,2020-05-09T17:30:00.000+02:00,deaths_age,"≥ 80","[80, +∞)",80,,0.67
2020-05-09,2020-05-10T17:30:00.000+02:00,deaths_age,"0 - 30","[0, 30)",0,30,0.0
2020-05-09,2020-05-10T17:30:00.000+02:00,deaths_age,"30 - 40","[30, 40)",30,40,0.0
2020-05-09,2020-05-10T17:30:00.000+02:00,deaths_age,"40 - 50","[40, 50)",40,50,0.0
2020-05-09,2020-05-10T17:30:00.000+02:00,deaths_age,"50 - 60","[50, 60)",50,60,0.01
2020-05-09,2020-05-10T17:30:00.000+02:00,deaths_age,"60 - 70","[60, 70)",60,70,0.07
2020-05-09,2020-05-10T17:30:00.000+02:00,deaths_age,"70 - 80","[70, 80)",70,80,0.25
2020-05-09,2020-05-10T17:30:00.000+02:00,deaths_age,"≥ 80","[80, +∞)",80,,0.66
2020-05-10,2020-05-11T17:30:00.000+02:00,deaths_age,"0 - 30","[0, 30)",0,30,0.0
2020-05-10,2020-05-11T17:30:00.000+02:00,deaths_age,"30 - 40","[30, 40)",30,40,0.0
2020-05-10,2020-05-11T17:30:00.000+02:00,deaths_age,"40 - 50","[40, 50)",40,50,0.0
2020-05-10,2020-05-11T17:30:00.000+02:00,deaths_age,"50 - 60","[50, 60)",50,60,0.01
2020-05-10,2020-05-11T17:30:00.000+02:00,deaths_age,"60 - 70","[60, 70)",60,70,0.07
2020-05-10,2020-05-11T17:30:00.000+02:00,deaths_age,"70 - 80","[70, 80)",70,80,0.25
2020-05-10,2020-05-11T17:30:00.000+02:00,deaths_age,"≥ 80","[80, +∞)",80,,0.66
2020-05-10,2020-05-11T18:00:00.000+02:00,active_age,"0 - 5","[0, 5)",0,5,0.003
2020-05-10,2020-05-11T18:00:00.000+02:00,active_age,"5 - 10","[5, 10)",5,10,0.009
2020-05-10,2020-05-11T18:00:00.000+02:00,active_age,"10 - 15","[10, 15)",10,15,0.012
2020-05-10,2020-05-11T18:00:00.000+02:00,active_age,"15 - 20","[15, 20)",15,20,0.053
2020-05-10,2020-05-11T18:00:00.000+02:00,active_age,"20 - 25","[20, 25)",20,25,0.056
2020-05-10,2020-05-11T18:00:00.000+02:00,active_age,"25 - 30","[25, 30)",25,30,0.1
2020-05-10,2020-05-11T18:00:00.000+02:00,active_age,"30 - 35","[30, 35)",30,35,0.115
2020-05-10,2020-05-11T18:00:00.000+02:00,active_age,"35 - 40","[35, 40)",35,40,0.056
2020-05-10,2020-05-11T18:00:00.000+02:00,active_age,"40 - 45","[40, 45)",40,45,0.09
2020-05-10,2020-05-11T18:00:00.000+02:00,active_age,"45 - 50","[45, 50)",45,50,0.072
2020-05-10,2020-05-11T18:00:00.000+02:00,active_age,"50 - 55","[50, 55)",50,55,0.075
2020-05-10,2020-05-11T18:00:00.000+02:00,active_age,"55 - 60","[55, 60)",55,60,0.072
2020-05-10,2020-05-11T18:00:00.000+02:00,active_age,"60 - 65","[60, 65)",60,65,0.047
2020-05-10,2020-05-11T18:00:00.000+02:00,active_age,"65 - 70","[65, 70)",65,70,0.034
2020-05-10,2020-05-11T18:00:00.000+02:00,active_age,"70 - 75","[70, 75)",70,75,0.037
2020-05-10,2020-05-11T18:00:00.000+02:00,active_age,"75 - 80","[75, 80)",75,80,0.047
2020-05-10,2020-05-11T18:00:00.000+02:00,active_age,"80 - 85","[80, 85)",80,85,0.047
2020-05-10,2020-05-11T18:00:00.000+02:00,active_age,"85 - 90","[85, 90)",85,90,0.044
2020-05-10,2020-05-11T18:00:00.000+02:00,active_age,"90 - 95","[90, 95)",90,95,0.025
2020-05-10,2020-05-11T18:00:00.000+02:00,active_age,"95 - 100","[95, 100)",95,100,0.006
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_intensive_age,"0 - 5","[0, 5)",0,5,0.013
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_intensive_age,"5 - 10","[5, 10)",5,10,0.0
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_intensive_age,"10 - 15","[10, 15)",10,15,0.013
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_intensive_age,"15 - 20","[15, 20)",15,20,0.0
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_intensive_age,"20 - 25","[20, 25)",20,25,0.013
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_intensive_age,"25 - 30","[25, 30)",25,30,0.027
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_intensive_age,"30 - 35","[30, 35)",30,35,0.013
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_intensive_age,"35 - 40","[35, 40)",35,40,0.027
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_intensive_age,"40 - 45","[40, 45)",40,45,0.0
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_intensive_age,"45 - 50","[45, 50)",45,50,0.053
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_intensive_age,"50 - 55","[50, 55)",50,55,0.013
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_intensive_age,"55 - 60","[55, 60)",55,60,0.027
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_intensive_age,"60 - 65","[60, 65)",60,65,0.04
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_intensive_age,"65 - 70","[65, 70)",65,70,0.08
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_intensive_age,"70 - 75","[70, 75)",70,75,0.093
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_intensive_age,"75 - 80","[75, 80)",75,80,0.12
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_intensive_age,"80 - 85","[80, 85)",80,85,0.173
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_intensive_age,"85 - 90","[85, 90)",85,90,0.187
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_intensive_age,"90 - 95","[90, 95)",90,95,0.08
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_intensive_age,"95 - 100","[95, 100)",95,100,0.027
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_normal_age,"0 - 5","[0, 5)",0,5,0.0
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_normal_age,"5 - 10","[5, 10)",5,10,0.0
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_normal_age,"10 - 15","[10, 15)",10,15,0.0
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_normal_age,"15 - 20","[15, 20)",15,20,0.0
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_normal_age,"20 - 25","[20, 25)",20,25,0.0
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_normal_age,"25 - 30","[25, 30)",25,30,0.0
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_normal_age,"30 - 35","[30, 35)",30,35,0.0
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_normal_age,"35 - 40","[35, 40)",35,40,0.0
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_normal_age,"40 - 45","[40, 45)",40,45,0.043
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_normal_age,"45 - 50","[45, 50)",45,50,0.087
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_normal_age,"50 - 55","[50, 55)",50,55,0.087
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_normal_age,"55 - 60","[55, 60)",55,60,0.043
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_normal_age,"60 - 65","[60, 65)",60,65,0.261
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_normal_age,"65 - 70","[65, 70)",65,70,0.087
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_normal_age,"70 - 75","[70, 75)",70,75,0.13
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_normal_age,"75 - 80","[75, 80)",75,80,0.261
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_normal_age,"80 - 85","[80, 85)",80,85,0.0
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_normal_age,"85 - 90","[85, 90)",85,90,0.0
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_normal_age,"90 - 95","[90, 95)",90,95,0.0
2020-05-10,2020-05-11T18:00:00.000+02:00,hospital_normal_age,"95 - 100","[95, 100)",95,100,0.0
2020-05-10,2020-05-11T19:30:00.000+02:00,active_age,"≥ 100","[100, +∞)",100,,0.0
2020-05-10,2020-05-11T19:45:00.000+02:00,hospital_intensive_age,"≥ 100","[100, +∞)",100,,0.0
2020-05-10,2020-05-11T19:45:00.000+02:00,hospital_normal_age,"≥ 100","[100, +∞)",100,,0.0
