"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_prop_positive","tests_residents_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","reproduction_number_effective","reproduction_number_effective_low","reproduction_number_effective_high","reproduction_number_effective_residents","reproduction_number_effective_residents_low","reproduction_number_effective_residents_high","reproduction_number","reproduction_number_low","reproduction_number_high","reproduction_number_residents","reproduction_number_residents_low","reproduction_number_residents_high","state","flags"
2020-05-17,2020-07-17T17:55:00.000+02:00,,3947,2,3190,5,757,-3,,,,,,,,,,,,,,,,,,,,,,,,,0.80821,0.19179,0.4869,0.5131,,,,,,,46.0,,62260,106,50669,89,11591,17,,,,,,,,,,,,,,,,,,,,,,,,,0.813829,0.186171,,,,,,,,,,,0.0189,,62261,106,49199,88,11594,16,0.809287,0.190713,0.49,0.51,,,106,0,1,0,0.64,0.36,0.45,0.55,,,84.0,85.0,,,54,-9,46,-4,8,-5,1,0,0,0,1,0,,,,905,5,,125,-10,,,3716,12,,,0.93,0.6,1.21,,,,0.823,0.719,0.926,,,,"local","3,4"
2020-05-18,2020-07-17T17:55:00.000+02:00,,3959,12,3201,11,757,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80874,0.19126,0.487,0.513,,,,,,,46.0,,63085,825,51408,739,11677,86,,,,,,,,,,,,,,,,,,,,,,,,,0.814901,0.185099,,,,,,,,,,,0.0145,,63086,825,49925,726,11678,84,0.810431,0.189569,0.49,0.51,,,108,2,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,60,6,50,4,10,2,1,0,0,0,1,0,,,,905,0,,132,7,,,3719,3,,,0.87,0.5,1.11,,,,0.815,0.71,0.919,,,,"local","1,2,3,4"
2020-05-19,2020-07-17T17:55:00.000+02:00,,3971,12,3211,10,760,3,,,,,,,,0,,,,,,,,,,,,,,,,,0.80861,0.19139,0.4871,0.5129,,,,,,,46.0,,64086,1001,52185,777,11901,224,,,,,,,,,,,,,,,,,,,,,,,,,0.814296,0.185704,,,,,,,,,,,0.012,,64087,1001,50680,755,11897,219,0.809882,0.190118,0.49,0.51,,,108,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,57,-3,51,1,6,-4,1,0,0,0,1,0,,,,906,1,,127,-5,,,3736,17,,,0.87,0.45,1.06,,,,0.822,0.718,0.927,,,,"local","2,3,4"
2020-05-20,2020-07-15T18:15:00.000+02:00,,3980,9,3218,7,762,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.80854,0.19146,0.4871,0.5129,,,,,,,46.0,,65331,1245,53273,1088,12058,157,,,,,,,,,,,,,,,,,,,,,,,,,0.815432,0.184568,,,,,,,,,,,0.0072,,65332,1245,51751,1071,12053,156,0.811093,0.188907,0.49,0.51,,,108,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,62,5,56,5,6,0,1,0,0,0,1,0,,,,906,0,,124,-3,,,3748,12,,,0.85,0.48,1.09,,,,0.829,0.724,0.933,,,,"local","3,4"
2020-05-21,2020-07-17T17:55:00.000+02:00,,3981,1,3219,1,762,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80859,0.19141,0.487,0.513,,,,,,,46.0,,66087,756,53851,578,12236,178,,,,,,,,,,,,,,,,,,,,,,,,,0.779426,0.220574,,,,,,,,,,,0.0013,,66088,756,52325,574,12232,179,0.810524,0.189476,0.49,0.51,,,108,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,51,-11,46,-10,5,-1,1,0,0,0,1,0,,,,910,4,,117,-7,,,3756,8,,,0.82,0.43,1.04,,,,0.826,0.721,0.931,,,,"local","3,4"
2020-05-22,2020-07-17T17:55:00.000+02:00,,3990,9,3228,9,762,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80902,0.19098,0.4869,0.5131,,,,,,,46.0,,67190,1103,54797,946,12393,157,,,,,,,,,,,,,,,,,,,,,,,,,0.815553,0.184447,,,,,,,,,,,0.0082,,67191,1103,53246,921,12386,154,0.811281,0.188719,0.49,0.51,,,108,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,55,4,47,1,8,3,1,0,0,0,1,0,,,,912,2,,115,-2,,,3767,11,,,0.83,0.49,1.1,,,,0.814,0.708,0.92,,,,"local","3,4"
2020-05-23,2020-07-17T17:55:00.000+02:00,,3992,2,3230,2,762,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80912,0.19088,0.4872,0.5128,,,,,,,46.0,,68302,1112,55732,935,12570,177,,,,,,,,,,,,,,,,,,,,,,,,,0.815964,0.184036,,,,,,,,,,,0.0018,,68303,1112,54167,921,12564,178,0.811722,0.188278,0.49,0.51,,,109,1,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,43,-12,36,-11,7,-1,1,0,0,0,1,0,,,,915,3,,107,-8,,,3776,9,,,0.73,0.31,0.92,,,,0.818,0.711,0.924,,,,"local","3,4"
2020-05-24,2020-07-17T17:55:00.000+02:00,,3993,1,3231,1,762,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80917,0.19083,0.4873,0.5127,,,,,,,46.0,,68368,66,55794,62,12574,4,,,,,,,,,,,,,,,,,,,,,,,,,0.816084,0.183916,,,,,,,,,,,0.0152,,68369,66,54226,59,12568,4,0.811839,0.188161,0.49,0.51,,,109,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,41,-2,37,1,4,-3,1,0,0,0,1,0,,,,915,0,,96,-11,,,3788,12,,,0.67,0.24,0.85,,,,0.805,0.698,0.913,,,,"local","3,4"
2020-05-25,2020-07-17T17:55:00.000+02:00,,3995,2,3233,2,762,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80926,0.19074,0.4873,0.5127,,,,,,,46.0,,69152,784,56481,687,12671,97,,,,,,,,,,,,,,,,,,,,,,,,,0.816766,0.183234,,,,,,,,,,,0.0025,,69154,785,54910,684,12667,99,0.812555,0.187445,0.49,0.51,,,109,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,44,3,39,2,5,1,1,0,0,0,1,0,,,,916,1,,96,0,,,3790,2,,,0.69,0.26,0.88,,,,0.8,0.691,0.908,,,,"local","3,4"
2020-05-26,2020-07-17T17:55:00.000+02:00,,4001,6,3237,4,764,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.80905,0.19095,0.4869,0.5131,,,,,,,46.0,,70399,1247,57493,1012,12906,235,,,,,,,,,,,,,,,,,,,,,,,,,0.816674,0.183326,,,,,,,,,,,0.0048,,70401,1247,55913,1003,12898,231,0.812559,0.187441,0.49,0.51,,,110,1,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,50,6,46,7,4,-1,1,0,0,0,1,0,,,,917,1,,94,-2,,,3797,7,,,0.69,0.27,0.9,,,,0.79,0.681,0.9,,,,"local","3,4"
2020-05-27,2020-07-17T17:55:00.000+02:00,,4008,7,3240,3,768,4,,,,,,,,0,,,,,,,,,,,,,,,,,0.80838,0.19162,0.4871,0.5129,,,,,,,46.0,,71442,1043,58387,894,13055,149,,,,,,,,339,,,,,,,,,,,,,,,,,0.817264,0.182736,,,,,,,,,,,0.0067,,71444,1043,56794,881,13043,145,0.813237,0.186763,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,39,-11,35,-11,4,0,1,0,0,0,1,0,,,,919,2,,91,-3,,,3807,10,,,0.69,0.27,0.91,,,,0.795,0.685,0.906,,,,"local","3,4"
2020-05-28,2020-07-17T17:55:00.000+02:00,,4012,4,3242,2,770,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.80808,0.19192,0.4867,0.5133,,,,,,,46.0,,73428,1986,59985,1598,13443,388,,,,,,,,828,,,,,,,,,,,,,,,,,0.816923,0.183077,,,,,,,,,,,0.002,,73430,1986,58378,1584,13424,381,0.813041,0.186959,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,34,-5,30,-5,4,0,1,0,0,0,1,0,,,,922,3,,83,-8,,,3819,12,,,0.69,0.27,0.92,,,,0.803,0.691,0.915,,,,"local","3,4"
2020-05-29,2020-07-17T17:55:00.000+02:00,,4016,4,3245,3,771,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80802,0.19198,0.4865,0.5135,,,,,,,46.0,,76026,2598,61850,1865,14176,733,,,,,,,,1541,,,,,,,,,,,,,,,,,0.813537,0.186463,,,,,,,,,,,0.0015,,76028,2598,60235,1857,14152,728,0.809752,0.190248,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,33,-1,30,0,3,-1,0,-1,0,0,1,0,,,,924,2,,79,-4,,,3827,8,,,0.69,0.27,0.93,,,,0.8,0.687,0.913,,,,"local","3,4"
2020-05-30,2020-07-17T17:55:00.000+02:00,,4018,2,3248,3,770,-1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80836,0.19164,0.4865,0.5135,,,,,,,46.0,,78103,2077,63534,1684,14569,393,,,,,,,,911,,,,,,,,,,,,,,,,,0.813464,0.186536,,,,,,,,,,,0.001,,78105,2077,61914,1679,14546,394,0.809757,0.190243,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,31,-2,28,-2,3,0,1,1,0,0,1,0,,,,925,1,,71,-8,,,3837,10,,,0.72,0.34,1.0,,,,0.799,0.685,0.913,,,,"local","3,4"
2020-05-31,2020-07-17T17:55:00.000+02:00,,4019,1,3248,0,771,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80816,0.19184,0.4866,0.5134,,,,,,,46.0,,78265,162,63667,133,14598,29,,,,,,,,0,,,,,,,,,,,,,,,,,0.793555,0.206445,,,,,,,,,,,0.0062,,78267,162,62048,134,14575,29,0.809783,0.190217,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,32,1,29,1,3,0,0,-1,0,0,1,0,,,,927,2,,58,-13,,,3851,14,,,0.57,0.22,0.87,,,,0.797,0.682,0.911,,,,"local","3,4"
2020-06-01,2020-07-17T17:55:00.000+02:00,,4020,1,3249,1,771,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80821,0.19179,0.4868,0.5132,,,,,,,46.0,,78907,642,64024,357,14883,285,,,,,,,,0,,,,,,,,,,,,,,,,,0.811386,0.188614,,,,,,,,,,,0.0016,,78909,642,62400,352,14856,281,0.807704,0.192296,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,30,-2,26,-3,4,1,0,0,0,0,0,-1,,,,929,2,,56,-2,,,3854,3,,,0.66,0.22,0.88,,,,0.796,0.68,0.912,,,,"local","3,4"
2020-06-02,2020-07-17T17:55:00.000+02:00,,4024,4,3251,2,773,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.8079,0.1921,0.487,0.513,,,,,,,46.0,,80899,1992,65234,1210,15665,782,,,,,,,,1855,,,,,,,,,,,,,,,,,0.806363,0.193637,,,,,,,,,,,0.002,,80901,1992,63601,1201,15635,779,0.802678,0.197322,,,,,110,0,1,0,0.66,,0.44,0.56,,,84.0,84.0,,,27,-3,25,-1,2,-2,0,0,0,0,0,0,,,,929,0,,46,-10,,,3868,14,,,0.66,0.21,0.88,,,,0.796,0.678,0.913,,,,"local","3,4"
2020-06-03,2020-07-17T17:55:00.000+02:00,,4028,4,3253,2,774,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.8078,0.1922,0.4871,0.5129,,,,,,,46.0,,83017,2118,66546,1312,16471,806,,,,,,,,1544,,,,,,,,,,,,,,,,,0.801595,0.198405,,,,,,,,,,,0.0019,,83019,2118,64909,1308,16440,805,0.797908,0.202092,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,25,-2,22,-3,3,1,0,0,0,0,0,0,,,,931,2,,36,-10,,,3882,14,,,0.69,0.2,0.88,,,,0.798,0.68,0.917,,,,"local","1,2,3,4"
2020-06-04,2020-07-17T17:55:00.000+02:00,,4033,5,3257,4,775,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80779,0.19221,0.4868,0.5132,,,,,,,46.0,,84866,1849,67808,1262,17058,587,,,,,,,,2065,,,,,,,,,,,,,,,,,0.799001,0.200999,,,,,,,,,,,0.0027,,84868,1849,66166,1257,17030,590,0.795303,0.204697,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,23,-2,22,0,1,-2,0,0,0,0,0,0,,,,931,0,,28,-8,,,3895,13,,,0.69,0.27,0.95,,,,0.801,0.682,0.92,,,,"local","1,3,4"
2020-06-05,2020-07-17T17:55:00.000+02:00,,4035,2,3259,2,776,1,,,,,,,,2,,,,,,,,,,,,,,,,,0.80768,0.19232,0.4867,0.5133,,,,,,,46.0,,88282,3416,70218,2410,18064,1006,,,,,,,,2706,,,,,,,,,,,,,,,,,0.795383,0.204617,,,,,,,,,,,0.0006,,88284,3416,68557,2391,18037,1007,0.791706,0.208294,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,22,-1,21,-1,1,0,0,0,0,0,0,0,,,,933,2,,28,0,,,3897,2,,,0.69,0.24,0.93,,,,0.807,0.687,0.927,,,,"local","2,3,4"
2020-06-06,2020-07-17T17:55:00.000+02:00,,4039,4,3260,1,779,3,,,,,,,,0,,,,,,,,,,,,,,,,,0.80713,0.19287,0.4864,0.5136,,,,,,,46.0,,90258,1976,71731,1513,18527,463,,,,,,,,1933,,,,,,,,,,,,,,,,,0.794733,0.205267,,,,,,,,,,,0.002,,90260,1976,70065,1508,18500,463,0.791114,0.208886,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,-6,15,-6,1,0,0,0,0,0,0,0,,,,934,1,,21,-7,,,3908,11,,,0.75,0.34,1.06,,,,0.801,0.68,0.922,,,,"local","3,4"
2020-06-07,2020-07-17T17:55:00.000+02:00,,4040,1,3263,3,777,-2,,,,,,,,0,,,,,,,,,,,,,,,,,0.80767,0.19233,0.4865,0.5135,,,,,,,46.0,,90840,582,72151,420,18689,162,,,,,,,,0,,,,,,,,,,,,,,,,,0.794265,0.205735,,,,,,,,,,,0.0017,,90842,582,70484,419,18663,163,0.790649,0.209351,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,21,5,19,4,2,1,0,0,0,0,0,0,,,,935,1,,20,-1,,,3910,2,,,0.8,0.36,1.08,,,,0.812,0.69,0.934,,,,"local","3"
2020-06-08,2020-07-17T17:55:00.000+02:00,,4046,6,3267,4,779,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.80746,0.19254,0.4867,0.5133,,,,,,,46.0,,93601,2761,73968,1817,19633,944,,,,,,,,2790,,,,,,,,,,,,,,,,,0.790248,0.209752,,,,,,,,,,,0.0022,,93603,2761,72289,1805,19606,943,0.786648,0.213352,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,22,1,20,1,2,0,0,0,0,0,0,0,,,,935,0,,25,5,,,3911,1,,,0.8,0.37,1.09,,,,0.811,0.688,0.935,,,,"local","3,4"
2020-06-09,2020-07-17T17:55:00.000+02:00,,4049,3,3271,4,778,-1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80785,0.19215,0.4864,0.5136,,,,,,,46.0,,96720,3119,76144,2176,20576,943,,,,,,,,2351,,,,,,,,,,,,,,,,,0.787262,0.212738,,,,,,,,,,,0.001,,96722,3119,74455,2166,20549,943,0.783704,0.216296,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,-4,17,-3,1,-1,0,0,0,0,0,0,,,,938,3,,25,0,,,3914,3,,,0.83,0.39,1.11,,,,0.822,0.699,0.946,,,,"local","3,4"
2020-06-10,2020-07-17T17:55:00.000+02:00,,4056,7,3273,2,779,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80775,0.19225,0.4862,0.5138,,,,,,,46.0,,101318,4598,80046,3902,21272,696,,,,,,,,3946,,,,,,,,,,,,,,,,,0.7900472,0.2099528,,,,,,,,,,,0.0015,,101320,4598,78344,3889,21244,695,0.786681,0.213319,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,0,17,0,1,0,0,0,0,0,0,0,,,,940,2,,27,2,,,3919,5,,,0.83,0.4,1.12,,,,0.818,0.694,0.942,,,,"local","1,2,3,4"
2020-06-11,2020-07-17T17:55:00.000+02:00,,4059,3,3274,1,781,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.8074,0.1926,0.486,0.514,,,,,,,46.0,,105489,4171,83524,3478,21965,693,,,,,,,,5372,,,,,,,,,,,,,,,,,0.7917792,0.2082208,,,,,,,,,,,0.0007,,105491,4171,81811,3467,21937,693,0.7507877,0.2492123,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,-2,16,-1,0,-1,0,0,0,0,0,0,,,,941,1,,22,-5,,,3927,8,,,0.91,0.45,1.19,,,,0.832,0.707,0.957,,,,"local","1,3,4"
2020-06-12,2020-07-17T17:55:00.000+02:00,,4063,4,3278,4,785,4,,,,,,,,4,,,,,,,,,,,,,,,,,0.80679,0.19321,0.4857,0.5143,,,,,,,45.0,,112086,6597,88684,5160,23402,1437,,,,,,,,5997,,,,,,,,,,,,,,,,,0.7912139,0.2087861,,,,,,,,,,,0.0006,,112088,6597,86959,5148,23372,1435,0.7881647,0.2118353,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,19,3,19,3,0,0,0,0,0,0,0,0,,,,941,0,,23,1,,,3930,3,,,0.93,0.48,1.21,,,,0.826,0.701,0.951,,,,"local","2,3,4"
2020-06-13,2020-07-17T17:55:00.000+02:00,,4071,8,3285,7,785,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80713,0.19287,0.4858,0.5142,,,,,,,45.0,,115498,3412,91589,2905,23909,507,,,,,,,,3719,,,,,,,,,,,,,,,,,0.7929921,0.2070079,,,,,,,,,,,0.0023,,115500,3412,89846,2887,23879,507,0.7900286,0.2099714,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,-3,15,-4,1,1,0,0,0,0,0,0,,,,945,4,,25,2,,,3936,6,,,0.93,0.54,1.26,,,,0.827,0.701,0.953,,,,"local","1,2,3,4"
2020-06-14,2020-07-17T17:55:00.000+02:00,,4073,2,3287,2,785,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80722,0.19278,0.4856,0.5144,,,,,,,45.0,,116118,620,92122,533,23996,87,,,,,,,,0,,,,,,,,,,,,,,,,,0.7933481,0.2066519,,,,,,,,,,,0.0032,,116120,620,90375,529,23966,87,0.7461197,0.2096011,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,14,-2,13,-2,1,0,0,0,0,0,0,0,,,,946,1,,25,0,,,3938,2,,,1.01,0.55,1.28,,,,0.86,0.734,0.987,,,,"local","1,3,4"
2020-06-15,2020-07-17T17:55:00.000+02:00,,4079,6,3289,2,786,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80712,0.19288,0.4856,0.5144,,,,,,,45.0,,121586,5468,96196,4074,25390,1394,,,,,,,,6185,,,,,,,,,,,,,,,,,0.7911766,0.2088234,,,,,,,,,,,0.0011,,121588,5468,94429,4054,25358,1392,0.7684587,0.2116924,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,4,16,3,2,1,0,0,0,0,0,0,,,,946,0,,29,4,,,3940,2,,,0.95,0.5,1.21,,,,0.863,0.735,0.99,,,,"local","1,2,3,4"
2020-06-16,2020-07-17T17:55:00.000+02:00,,4089,10,3295,6,790,4,,,,,,,12,4,,,,,,,,,,,,,,,,,0.80661,0.19339,0.4852,0.5148,,,,,,,45.0,,126832,5246,100262,4066,26570,1180,,,,,,,,5364,,,,,,,,,,,,,,,,,0.7905103,0.2094897,,,,,,,,,,,0.0019,,126834,5246,98481,4052,26537,1179,0.7877346,0.2122654,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,0,17,1,1,-1,0,0,0,0,0,0,,,,946,0,,37,8,,,3942,2,,,1.01,0.61,1.32,,,,0.864,0.737,0.99,,,,"local","1,3,4"
2020-06-17,2020-07-17T17:55:00.000+02:00,,4092,3,3299,4,792,2,,,,,,,,2,,,,,,,,,,,,,,,,,0.8064,0.1936,0.4855,0.5145,,,,,,,45.0,,133283,6451,105663,5401,27620,1050,,,,,,,,5729,,,,,,,,,,,,,,,,,0.7927718,0.2072282,,,,,,,,,,,0.0005,,133285,6451,103861,5380,27583,1046,0.7272247,0.2727753,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,-3,13,-4,2,1,0,0,0,0,0,0,,,,947,1,,35,-2,,,3947,5,,,1.0,0.55,1.26,,,,0.882,0.755,1.009,,,,"local","1,2,3,4"
2020-06-18,2020-07-17T17:55:00.000+02:00,,4099,7,3307,8,792,0,,,,,,,,1,,,,,,,,,,,,,,,,,0.80678,0.19322,0.4855,0.5145,,,,,,,45.0,,139752,6469,110971,5308,28781,1161,,,,,,,,7365,,,,,,,,,,,,,,,,,0.7940566,0.2059434,,,,,,,,,,,0.0011,,139754,6469,109153,5292,28744,1161,0.7915546,0.2084454,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,17,2,15,2,2,0,0,0,0,0,0,0,,,,948,1,,38,3,,,3951,4,,,1.12,0.72,1.42,,,,0.867,0.74,0.993,,,,"local","2,3,4"
2020-06-19,2020-07-17T17:55:00.000+02:00,,4108,9,3314,7,791,-1,,,,,,,,1,,,,,,,,,,,,,,,,,0.80731,0.19269,0.4848,0.5152,,,,,,,45.0,,147125,7373,116811,5840,30314,1533,,,,,,,,7781,,,,,,,,,,,,,,,,,0.7939575,0.2060425,,,,,,,,,,,0.0012,,147127,7373,114975,5822,30274,1530,0.7915717,0.2084283,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,-2,14,-1,1,-1,0,0,0,0,0,0,,,,948,0,,39,1,,,3959,8,,,1.04,0.68,1.36,,,,0.873,0.746,1.0,,,,"local","1,2,3,4"
2020-06-20,2020-07-17T17:55:00.000+02:00,,4125,17,3326,12,794,3,,,,,,,,1,,,,,,,,,,,,,,,,,0.80728,0.19272,0.4848,0.5152,,,,,,,45.0,,152721,5596,121507,4696,31214,900,,,,,,,,5663,,,,,,,,,,,,,,,,,0.7956142,0.2043858,,,,,,,,,,,0.003,,152723,5596,119659,4684,31174,900,0.7933211,0.2066789,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,0,14,0,1,0,0,0,0,0,0,0,,,,949,1,,52,13,,,3963,4,,,1.17,0.8,1.47,,,,0.886,0.759,1.013,,,,"local","1,2,3,4"
2020-06-21,2020-07-17T17:55:00.000+02:00,,4125,0,3326,0,795,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80709,0.19291,0.4848,0.5152,,,,,,,45.0,,153194,473,121891,384,31303,89,,,,,,,,0,,,,,,,,,,,,,,,,,0.7956643,0.2043357,,,,,,,,,,,0.0,,153196,473,120042,383,31263,89,0.7738137,0.2066224,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,3,16,2,2,1,0,0,0,0,0,0,,,,950,1,,49,-3,,,3966,3,,,1.09,0.68,1.34,,,,0.964,0.836,1.091,,,,"local","1,2,3,4"
2020-06-22,2020-07-17T17:55:00.000+02:00,,4140,15,3332,6,801,6,,,,,,,,4,,,,,,,,,,,,,,,,,0.80619,0.19381,0.4848,0.5152,,,,,,,45.0,,159574,6380,126969,5078,32605,1302,,,,,,,,5850,,,,,,,,,,,,,,,,,0.7956747,0.2043253,,,,,,,,,,,0.0024,,159576,6380,125106,5064,32565,1302,0.7763121,0.2065377,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,17,-1,16,0,1,-1,0,0,0,0,0,0,,,,950,0,,64,15,,,3966,0,,,1.12,0.74,1.39,,,,0.929,0.803,1.056,,,,"local","1,2,3,4"
2020-06-23,2020-07-17T17:55:00.000+02:00,,4143,3,3345,13,795,-6,,,,,,,,0,,,,,,,,,,,,,,,,,0.80797,0.19203,0.4846,0.5154,,,,,,,45.0,,159669,95,127049,80,32620,15,,,,,,,,0,,,,,,,,,,,,,,,,,0.7957024,0.2042976,,,,,,,,,,,0.0316,,159671,95,125185,79,32580,15,0.7934903,0.2065097,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,13,-4,13,-3,0,-1,0,0,0,0,0,0,,,,950,0,,61,-3,,,3972,6,,,1.21,0.88,1.51,,,,0.953,0.827,1.078,,,,"local","1,2,3,4"
