"source","date","date_published","measure","group","interval","min_age","max_age","proportion"
graphs_age_distribution,2020-05-10,2020-05-11T19:45:00.000+02:00,hospital_intensive_age,"≥ 100","[100, +∞)",100,,0.0
graphs_age_distribution,2020-05-11,2020-05-12T17:30:00.000+02:00,hospital_intensive_age,"0 - 5","[0, 5)",0,5,0.0
graphs_age_distribution,2020-05-11,2020-05-12T17:30:00.000+02:00,hospital_intensive_age,"5 - 10","[5, 10)",5,10,0.0
graphs_age_distribution,2020-05-11,2020-05-12T17:30:00.000+02:00,hospital_intensive_age,"10 - 15","[10, 15)",10,15,0.0
graphs_age_distribution,2020-05-11,2020-05-12T17:30:00.000+02:00,hospital_intensive_age,"15 - 20","[15, 20)",15,20,0.0
graphs_age_distribution,2020-05-11,2020-05-12T17:30:00.000+02:00,hospital_intensive_age,"20 - 25","[20, 25)",20,25,0.0
graphs_age_distribution,2020-05-11,2020-05-12T17:30:00.000+02:00,hospital_intensive_age,"25 - 30","[25, 30)",25,30,0.0
graphs_age_distribution,2020-05-11,2020-05-12T17:30:00.000+02:00,hospital_intensive_age,"30 - 35","[30, 35)",30,35,0.0
graphs_age_distribution,2020-05-11,2020-05-12T17:30:00.000+02:00,hospital_intensive_age,"35 - 40","[35, 40)",35,40,0.0
graphs_age_distribution,2020-05-11,2020-05-12T17:30:00.000+02:00,hospital_intensive_age,"40 - 45","[40, 45)",40,45,0.087
graphs_age_distribution,2020-05-11,2020-05-12T17:30:00.000+02:00,hospital_intensive_age,"45 - 50","[45, 50)",45,50,0.087
graphs_age_distribution,2020-05-11,2020-05-12T17:30:00.000+02:00,hospital_intensive_age,"50 - 55","[50, 55)",50,55,0.087
graphs_age_distribution,2020-05-11,2020-05-12T17:30:00.000+02:00,hospital_intensive_age,"55 - 60","[55, 60)",55,60,0.043
graphs_age_distribution,2020-05-11,2020-05-12T17:30:00.000+02:00,hospital_intensive_age,"60 - 65","[60, 65)",60,65,0.261
graphs_age_distribution,2020-05-11,2020-05-12T17:30:00.000+02:00,hospital_intensive_age,"65 - 70","[65, 70)",65,70,0.087
graphs_age_distribution,2020-05-11,2020-05-12T17:30:00.000+02:00,hospital_intensive_age,"70 - 75","[70, 75)",70,75,0.13
graphs_age_distribution,2020-05-11,2020-05-12T17:30:00.000+02:00,hospital_intensive_age,"75 - 80","[75, 80)",75,80,0.217
graphs_age_distribution,2020-05-11,2020-05-12T17:30:00.000+02:00,hospital_intensive_age,"80 - 85","[80, 85)",80,85,0.0
graphs_age_distribution,2020-05-11,2020-05-12T17:30:00.000+02:00,hospital_intensive_age,"85 - 90","[85, 90)",85,90,0.0
graphs_age_distribution,2020-05-11,2020-05-12T17:30:00.000+02:00,hospital_intensive_age,"90 - 95","[90, 95)",90,95,0.0
graphs_age_distribution,2020-05-11,2020-05-12T17:30:00.000+02:00,hospital_intensive_age,"95 - 100","[95, 100)",95,100,0.0
graphs_age_distribution,2020-05-11,2020-05-12T17:30:00.000+02:00,hospital_intensive_age,"≥ 100","[100, +∞)",100,,0.0
graphs_age_distribution,2020-05-12,2020-05-13T17:15:00.000+02:00,hospital_intensive_age,"0 - 40","[0, 40)",0,40,0.0
graphs_age_distribution,2020-05-12,2020-05-13T17:15:00.000+02:00,hospital_intensive_age,"40 - 45","[40, 45)",40,45,0.111
graphs_age_distribution,2020-05-12,2020-05-13T17:15:00.000+02:00,hospital_intensive_age,"45 - 50","[45, 50)",45,50,0.111
graphs_age_distribution,2020-05-12,2020-05-13T17:15:00.000+02:00,hospital_intensive_age,"50 - 55","[50, 55)",50,55,0.056
graphs_age_distribution,2020-05-12,2020-05-13T17:15:00.000+02:00,hospital_intensive_age,"55 - 60","[55, 60)",55,60,0.0
graphs_age_distribution,2020-05-12,2020-05-13T17:15:00.000+02:00,hospital_intensive_age,"60 - 65","[60, 65)",60,65,0.222
graphs_age_distribution,2020-05-12,2020-05-13T17:15:00.000+02:00,hospital_intensive_age,"65 - 70","[65, 70)",65,70,0.111
graphs_age_distribution,2020-05-12,2020-05-13T17:15:00.000+02:00,hospital_intensive_age,"70 - 75","[70, 75)",70,75,0.167
graphs_age_distribution,2020-05-12,2020-05-13T17:15:00.000+02:00,hospital_intensive_age,"75 - 80","[75, 80)",75,80,0.222
graphs_age_distribution,2020-05-12,2020-05-13T17:15:00.000+02:00,hospital_intensive_age,"≥ 80","[80, +∞)",80,,0.0
graphs_age_distribution,2020-05-13,2020-05-14T17:15:00.000+02:00,hospital_intensive_age,"0 - 5","[0, 5)",0,5,0.05
graphs_age_distribution,2020-05-13,2020-05-14T17:15:00.000+02:00,hospital_intensive_age,"5 - 10","[5, 10)",5,10,0.0
graphs_age_distribution,2020-05-13,2020-05-14T17:15:00.000+02:00,hospital_intensive_age,"10 - 15","[10, 15)",10,15,0.0
graphs_age_distribution,2020-05-13,2020-05-14T17:15:00.000+02:00,hospital_intensive_age,"15 - 20","[15, 20)",15,20,0.0
graphs_age_distribution,2020-05-13,2020-05-14T17:15:00.000+02:00,hospital_intensive_age,"20 - 25","[20, 25)",20,25,0.0
graphs_age_distribution,2020-05-13,2020-05-14T17:15:00.000+02:00,hospital_intensive_age,"25 - 30","[25, 30)",25,30,0.0
graphs_age_distribution,2020-05-13,2020-05-14T17:15:00.000+02:00,hospital_intensive_age,"30 - 35","[30, 35)",30,35,0.0
graphs_age_distribution,2020-05-13,2020-05-14T17:15:00.000+02:00,hospital_intensive_age,"35 - 40","[35, 40)",35,40,0.0
graphs_age_distribution,2020-05-13,2020-05-14T17:15:00.000+02:00,hospital_intensive_age,"40 - 45","[40, 45)",40,45,0.1
graphs_age_distribution,2020-05-13,2020-05-14T17:15:00.000+02:00,hospital_intensive_age,"45 - 50","[45, 50)",45,50,0.1
graphs_age_distribution,2020-05-13,2020-05-14T17:15:00.000+02:00,hospital_intensive_age,"50 - 55","[50, 55)",50,55,0.05
graphs_age_distribution,2020-05-13,2020-05-14T17:15:00.000+02:00,hospital_intensive_age,"55 - 60","[55, 60)",55,60,0.0
graphs_age_distribution,2020-05-13,2020-05-14T17:15:00.000+02:00,hospital_intensive_age,"60 - 65","[60, 65)",60,65,0.25
graphs_age_distribution,2020-05-13,2020-05-14T17:15:00.000+02:00,hospital_intensive_age,"65 - 70","[65, 70)",65,70,0.1
graphs_age_distribution,2020-05-13,2020-05-14T17:15:00.000+02:00,hospital_intensive_age,"70 - 75","[70, 75)",70,75,0.1
graphs_age_distribution,2020-05-13,2020-05-14T17:15:00.000+02:00,hospital_intensive_age,"75 - 80","[75, 80)",75,80,0.2
graphs_age_distribution,2020-05-13,2020-05-14T17:15:00.000+02:00,hospital_intensive_age,"80 - 85","[80, 85)",80,85,0.05
graphs_age_distribution,2020-05-13,2020-05-14T17:15:00.000+02:00,hospital_intensive_age,"≥ 85","[85, +∞)",85,,0.0
graphs_age_distribution,2020-05-14,2020-05-15T17:15:00.000+02:00,hospital_intensive_age,"0 - 5","[0, 5)",0,5,0.045
graphs_age_distribution,2020-05-14,2020-05-15T17:15:00.000+02:00,hospital_intensive_age,"5 - 10","[5, 10)",5,10,0.0
graphs_age_distribution,2020-05-14,2020-05-15T17:15:00.000+02:00,hospital_intensive_age,"10 - 15","[10, 15)",10,15,0.0
graphs_age_distribution,2020-05-14,2020-05-15T17:15:00.000+02:00,hospital_intensive_age,"15 - 20","[15, 20)",15,20,0.0
graphs_age_distribution,2020-05-14,2020-05-15T17:15:00.000+02:00,hospital_intensive_age,"20 - 25","[20, 25)",20,25,0.0
graphs_age_distribution,2020-05-14,2020-05-15T17:15:00.000+02:00,hospital_intensive_age,"25 - 30","[25, 30)",25,30,0.0
graphs_age_distribution,2020-05-14,2020-05-15T17:15:00.000+02:00,hospital_intensive_age,"30 - 35","[30, 35)",30,35,0.0
graphs_age_distribution,2020-05-14,2020-05-15T17:15:00.000+02:00,hospital_intensive_age,"35 - 40","[35, 40)",35,40,0.0
graphs_age_distribution,2020-05-14,2020-05-15T17:15:00.000+02:00,hospital_intensive_age,"40 - 45","[40, 45)",40,45,0.091
graphs_age_distribution,2020-05-14,2020-05-15T17:15:00.000+02:00,hospital_intensive_age,"45 - 50","[45, 50)",45,50,0.091
graphs_age_distribution,2020-05-14,2020-05-15T17:15:00.000+02:00,hospital_intensive_age,"50 - 55","[50, 55)",50,55,0.045
graphs_age_distribution,2020-05-14,2020-05-15T17:15:00.000+02:00,hospital_intensive_age,"55 - 60","[55, 60)",55,60,0.0
graphs_age_distribution,2020-05-14,2020-05-15T17:15:00.000+02:00,hospital_intensive_age,"60 - 65","[60, 65)",60,65,0.227
graphs_age_distribution,2020-05-14,2020-05-15T17:15:00.000+02:00,hospital_intensive_age,"65 - 70","[65, 70)",65,70,0.091
graphs_age_distribution,2020-05-14,2020-05-15T17:15:00.000+02:00,hospital_intensive_age,"70 - 75","[70, 75)",70,75,0.136
graphs_age_distribution,2020-05-14,2020-05-15T17:15:00.000+02:00,hospital_intensive_age,"75 - 80","[75, 80)",75,80,0.227
graphs_age_distribution,2020-05-14,2020-05-15T17:15:00.000+02:00,hospital_intensive_age,"80 - 85","[80, 85)",80,85,0.045
graphs_age_distribution,2020-05-14,2020-05-15T17:15:00.000+02:00,hospital_intensive_age,"≥ 85","[85, +∞)",85,,0.0
graphs_age_distribution,2020-05-15,2020-05-16T17:30:00.000+02:00,hospital_intensive_age,"0 - 5","[0, 5)",0,5,0.045
graphs_age_distribution,2020-05-15,2020-05-16T17:30:00.000+02:00,hospital_intensive_age,"5 - 10","[5, 10)",5,10,0.0
graphs_age_distribution,2020-05-15,2020-05-16T17:30:00.000+02:00,hospital_intensive_age,"10 - 15","[10, 15)",10,15,0.0
graphs_age_distribution,2020-05-15,2020-05-16T17:30:00.000+02:00,hospital_intensive_age,"15 - 20","[15, 20)",15,20,0.0
graphs_age_distribution,2020-05-15,2020-05-16T17:30:00.000+02:00,hospital_intensive_age,"20 - 25","[20, 25)",20,25,0.0
graphs_age_distribution,2020-05-15,2020-05-16T17:30:00.000+02:00,hospital_intensive_age,"25 - 30","[25, 30)",25,30,0.0
graphs_age_distribution,2020-05-15,2020-05-16T17:30:00.000+02:00,hospital_intensive_age,"30 - 35","[30, 35)",30,35,0.0
graphs_age_distribution,2020-05-15,2020-05-16T17:30:00.000+02:00,hospital_intensive_age,"35 - 40","[35, 40)",35,40,0.0
graphs_age_distribution,2020-05-15,2020-05-16T17:30:00.000+02:00,hospital_intensive_age,"40 - 45","[40, 45)",40,45,0.091
graphs_age_distribution,2020-05-15,2020-05-16T17:30:00.000+02:00,hospital_intensive_age,"45 - 50","[45, 50)",45,50,0.136
graphs_age_distribution,2020-05-15,2020-05-16T17:30:00.000+02:00,hospital_intensive_age,"50 - 55","[50, 55)",50,55,0.045
graphs_age_distribution,2020-05-15,2020-05-16T17:30:00.000+02:00,hospital_intensive_age,"55 - 60","[55, 60)",55,60,0.0
graphs_age_distribution,2020-05-15,2020-05-16T17:30:00.000+02:00,hospital_intensive_age,"60 - 65","[60, 65)",60,65,0.227
graphs_age_distribution,2020-05-15,2020-05-16T17:30:00.000+02:00,hospital_intensive_age,"65 - 70","[65, 70)",65,70,0.091
graphs_age_distribution,2020-05-15,2020-05-16T17:30:00.000+02:00,hospital_intensive_age,"70 - 75","[70, 75)",70,75,0.091
graphs_age_distribution,2020-05-15,2020-05-16T17:30:00.000+02:00,hospital_intensive_age,"75 - 80","[75, 80)",75,80,0.227
graphs_age_distribution,2020-05-15,2020-05-16T17:30:00.000+02:00,hospital_intensive_age,"80 - 85","[80, 85)",80,85,0.045
graphs_age_distribution,2020-05-15,2020-05-16T17:30:00.000+02:00,hospital_intensive_age,"≥ 85","[85, +∞)",85,,0.0
graphs_age_distribution,2020-05-16,2020-05-17T17:15:00.000+02:00,hospital_intensive_age,"0 - 5","[0, 5)",0,5,0.05
graphs_age_distribution,2020-05-16,2020-05-17T17:15:00.000+02:00,hospital_intensive_age,"5 - 10","[5, 10)",5,10,0.0
graphs_age_distribution,2020-05-16,2020-05-17T17:15:00.000+02:00,hospital_intensive_age,"10 - 15","[10, 15)",10,15,0.0
graphs_age_distribution,2020-05-16,2020-05-17T17:15:00.000+02:00,hospital_intensive_age,"15 - 20","[15, 20)",15,20,0.0
graphs_age_distribution,2020-05-16,2020-05-17T17:15:00.000+02:00,hospital_intensive_age,"20 - 25","[20, 25)",20,25,0.0
graphs_age_distribution,2020-05-16,2020-05-17T17:15:00.000+02:00,hospital_intensive_age,"25 - 30","[25, 30)",25,30,0.0
graphs_age_distribution,2020-05-16,2020-05-17T17:15:00.000+02:00,hospital_intensive_age,"30 - 35","[30, 35)",30,35,0.0
graphs_age_distribution,2020-05-16,2020-05-17T17:15:00.000+02:00,hospital_intensive_age,"35 - 40","[35, 40)",35,40,0.0
graphs_age_distribution,2020-05-16,2020-05-17T17:15:00.000+02:00,hospital_intensive_age,"40 - 45","[40, 45)",40,45,0.1
graphs_age_distribution,2020-05-16,2020-05-17T17:15:00.000+02:00,hospital_intensive_age,"45 - 50","[45, 50)",45,50,0.15
graphs_age_distribution,2020-05-16,2020-05-17T17:15:00.000+02:00,hospital_intensive_age,"50 - 55","[50, 55)",50,55,0.05
graphs_age_distribution,2020-05-16,2020-05-17T17:15:00.000+02:00,hospital_intensive_age,"55 - 60","[55, 60)",55,60,0.0
graphs_age_distribution,2020-05-16,2020-05-17T17:15:00.000+02:00,hospital_intensive_age,"60 - 65","[60, 65)",60,65,0.2
graphs_age_distribution,2020-05-16,2020-05-17T17:15:00.000+02:00,hospital_intensive_age,"65 - 70","[65, 70)",65,70,0.1
graphs_age_distribution,2020-05-16,2020-05-17T17:15:00.000+02:00,hospital_intensive_age,"70 - 75","[70, 75)",70,75,0.1
graphs_age_distribution,2020-05-16,2020-05-17T17:15:00.000+02:00,hospital_intensive_age,"75 - 80","[75, 80)",75,80,0.2
graphs_age_distribution,2020-05-16,2020-05-17T17:15:00.000+02:00,hospital_intensive_age,"80 - 85","[80, 85)",80,85,0.05
graphs_age_distribution,2020-05-16,2020-05-17T17:15:00.000+02:00,hospital_intensive_age,"≥ 85","[85, +∞)",85,,0.0
graphs_age_distribution,2020-05-17,2020-05-18T17:30:00.000+02:00,hospital_intensive_age,"0 - 5","[0, 5)",0,5,0.0
graphs_age_distribution,2020-05-17,2020-05-18T17:30:00.000+02:00,hospital_intensive_age,"5 - 10","[5, 10)",5,10,0.0
graphs_age_distribution,2020-05-17,2020-05-18T17:30:00.000+02:00,hospital_intensive_age,"10 - 15","[10, 15)",10,15,0.0
graphs_age_distribution,2020-05-17,2020-05-18T17:30:00.000+02:00,hospital_intensive_age,"15 - 20","[15, 20)",15,20,0.0
graphs_age_distribution,2020-05-17,2020-05-18T17:30:00.000+02:00,hospital_intensive_age,"20 - 25","[20, 25)",20,25,0.0
graphs_age_distribution,2020-05-17,2020-05-18T17:30:00.000+02:00,hospital_intensive_age,"25 - 30","[25, 30)",25,30,0.0
graphs_age_distribution,2020-05-17,2020-05-18T17:30:00.000+02:00,hospital_intensive_age,"30 - 35","[30, 35)",30,35,0.0
graphs_age_distribution,2020-05-17,2020-05-18T17:30:00.000+02:00,hospital_intensive_age,"35 - 40","[35, 40)",35,40,0.0
graphs_age_distribution,2020-05-17,2020-05-18T17:30:00.000+02:00,hospital_intensive_age,"40 - 45","[40, 45)",40,45,0.053
graphs_age_distribution,2020-05-17,2020-05-18T17:30:00.000+02:00,hospital_intensive_age,"45 - 50","[45, 50)",45,50,0.158
graphs_age_distribution,2020-05-17,2020-05-18T17:30:00.000+02:00,hospital_intensive_age,"50 - 55","[50, 55)",50,55,0.053
graphs_age_distribution,2020-05-17,2020-05-18T17:30:00.000+02:00,hospital_intensive_age,"55 - 60","[55, 60)",55,60,0.053
graphs_age_distribution,2020-05-17,2020-05-18T17:30:00.000+02:00,hospital_intensive_age,"60 - 65","[60, 65)",60,65,0.263
graphs_age_distribution,2020-05-17,2020-05-18T17:30:00.000+02:00,hospital_intensive_age,"65 - 70","[65, 70)",65,70,0.105
graphs_age_distribution,2020-05-17,2020-05-18T17:30:00.000+02:00,hospital_intensive_age,"70 - 75","[70, 75)",70,75,0.105
graphs_age_distribution,2020-05-17,2020-05-18T17:30:00.000+02:00,hospital_intensive_age,"75 - 80","[75, 80)",75,80,0.211
graphs_age_distribution,2020-05-17,2020-05-18T17:30:00.000+02:00,hospital_intensive_age,"80 - 85","[80, 85)",80,85,0.0
graphs_age_distribution,2020-05-17,2020-05-18T17:30:00.000+02:00,hospital_intensive_age,"≥ 85","[85, +∞)",85,,0.0
graphs_age_distribution,2020-05-18,2020-05-19T17:15:00.000+02:00,hospital_intensive_age,"0 - 5","[0, 5)",0,5,0.0
graphs_age_distribution,2020-05-18,2020-05-19T17:15:00.000+02:00,hospital_intensive_age,"5 - 10","[5, 10)",5,10,0.0
graphs_age_distribution,2020-05-18,2020-05-19T17:15:00.000+02:00,hospital_intensive_age,"10 - 15","[10, 15)",10,15,0.012
graphs_age_distribution,2020-05-18,2020-05-19T17:15:00.000+02:00,hospital_intensive_age,"15 - 20","[15, 20)",15,20,0.012
graphs_age_distribution,2020-05-18,2020-05-19T17:15:00.000+02:00,hospital_intensive_age,"20 - 25","[20, 25)",20,25,0.0
graphs_age_distribution,2020-05-18,2020-05-19T17:15:00.000+02:00,hospital_intensive_age,"25 - 30","[25, 30)",25,30,0.0
graphs_age_distribution,2020-05-18,2020-05-19T17:15:00.000+02:00,hospital_intensive_age,"30 - 35","[30, 35)",30,35,0.024
graphs_age_distribution,2020-05-18,2020-05-19T17:15:00.000+02:00,hospital_intensive_age,"35 - 40","[35, 40)",35,40,0.024
graphs_age_distribution,2020-05-18,2020-05-19T17:15:00.000+02:00,hospital_intensive_age,"40 - 45","[40, 45)",40,45,0.059
graphs_age_distribution,2020-05-18,2020-05-19T17:15:00.000+02:00,hospital_intensive_age,"45 - 50","[45, 50)",45,50,0.082
graphs_age_distribution,2020-05-18,2020-05-19T17:15:00.000+02:00,hospital_intensive_age,"50 - 55","[50, 55)",50,55,0.106
graphs_age_distribution,2020-05-18,2020-05-19T17:15:00.000+02:00,hospital_intensive_age,"55 - 60","[55, 60)",55,60,0.071
graphs_age_distribution,2020-05-18,2020-05-19T17:15:00.000+02:00,hospital_intensive_age,"60 - 65","[60, 65)",60,65,0.129
graphs_age_distribution,2020-05-18,2020-05-19T17:15:00.000+02:00,hospital_intensive_age,"65 - 70","[65, 70)",65,70,0.153
graphs_age_distribution,2020-05-18,2020-05-19T17:15:00.000+02:00,hospital_intensive_age,"70 - 75","[70, 75)",70,75,0.165
graphs_age_distribution,2020-05-18,2020-05-19T17:15:00.000+02:00,hospital_intensive_age,"75 - 80","[75, 80)",75,80,0.106
graphs_age_distribution,2020-05-18,2020-05-19T17:15:00.000+02:00,hospital_intensive_age,"80 - 85","[80, 85)",80,85,0.047
graphs_age_distribution,2020-05-18,2020-05-19T17:15:00.000+02:00,hospital_intensive_age,"85 - 90","[85, 90)",85,90,0.0
graphs_age_distribution,2020-05-18,2020-05-19T17:15:00.000+02:00,hospital_intensive_age,"90 - 95","[90, 95)",90,95,0.012
graphs_age_distribution,2020-05-18,2020-05-19T17:15:00.000+02:00,hospital_intensive_age,"95 - 100","[95, 100)",95,100,0.0
graphs_age_distribution,2020-05-18,2020-05-19T17:15:00.000+02:00,hospital_intensive_age,"100 - 105","[100, 105)",100,105,0.0
graphs_age_distribution,2020-05-19,2020-05-20T17:15:00.000+02:00,hospital_intensive_age,"0 - 5","[0, 5)",0,5,0.0
graphs_age_distribution,2020-05-19,2020-05-20T17:15:00.000+02:00,hospital_intensive_age,"5 - 10","[5, 10)",5,10,0.0
graphs_age_distribution,2020-05-19,2020-05-20T17:15:00.000+02:00,hospital_intensive_age,"10 - 15","[10, 15)",10,15,0.012
graphs_age_distribution,2020-05-19,2020-05-20T17:15:00.000+02:00,hospital_intensive_age,"15 - 20","[15, 20)",15,20,0.012
graphs_age_distribution,2020-05-19,2020-05-20T17:15:00.000+02:00,hospital_intensive_age,"20 - 25","[20, 25)",20,25,0.0
graphs_age_distribution,2020-05-19,2020-05-20T17:15:00.000+02:00,hospital_intensive_age,"25 - 30","[25, 30)",25,30,0.0
graphs_age_distribution,2020-05-19,2020-05-20T17:15:00.000+02:00,hospital_intensive_age,"30 - 35","[30, 35)",30,35,0.024
graphs_age_distribution,2020-05-19,2020-05-20T17:15:00.000+02:00,hospital_intensive_age,"35 - 40","[35, 40)",35,40,0.024
graphs_age_distribution,2020-05-19,2020-05-20T17:15:00.000+02:00,hospital_intensive_age,"40 - 45","[40, 45)",40,45,0.059
graphs_age_distribution,2020-05-19,2020-05-20T17:15:00.000+02:00,hospital_intensive_age,"45 - 50","[45, 50)",45,50,0.082
graphs_age_distribution,2020-05-19,2020-05-20T17:15:00.000+02:00,hospital_intensive_age,"50 - 55","[50, 55)",50,55,0.106
graphs_age_distribution,2020-05-19,2020-05-20T17:15:00.000+02:00,hospital_intensive_age,"55 - 60","[55, 60)",55,60,0.071
graphs_age_distribution,2020-05-19,2020-05-20T17:15:00.000+02:00,hospital_intensive_age,"60 - 65","[60, 65)",60,65,0.129
graphs_age_distribution,2020-05-19,2020-05-20T17:15:00.000+02:00,hospital_intensive_age,"65 - 70","[65, 70)",65,70,0.153
graphs_age_distribution,2020-05-19,2020-05-20T17:15:00.000+02:00,hospital_intensive_age,"70 - 75","[70, 75)",70,75,0.165
graphs_age_distribution,2020-05-19,2020-05-20T17:15:00.000+02:00,hospital_intensive_age,"75 - 80","[75, 80)",75,80,0.106
graphs_age_distribution,2020-05-19,2020-05-20T17:15:00.000+02:00,hospital_intensive_age,"80 - 85","[80, 85)",80,85,0.047
graphs_age_distribution,2020-05-19,2020-05-20T17:15:00.000+02:00,hospital_intensive_age,"85 - 90","[85, 90)",85,90,0.0
graphs_age_distribution,2020-05-19,2020-05-20T17:15:00.000+02:00,hospital_intensive_age,"90 - 95","[90, 95)",90,95,0.012
graphs_age_distribution,2020-05-19,2020-05-20T17:15:00.000+02:00,hospital_intensive_age,"95 - 100","[95, 100)",95,100,0.0
graphs_age_distribution,2020-05-19,2020-05-20T17:15:00.000+02:00,hospital_intensive_age,"100 - 105","[100, 105)",100,105,0.0
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_intensive_age,"0 - 5","[0, 5)",0,5,0.0
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_intensive_age,"5 - 10","[5, 10)",5,10,0.0
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_intensive_age,"10 - 15","[10, 15)",10,15,0.012
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_intensive_age,"15 - 20","[15, 20)",15,20,0.012
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_intensive_age,"20 - 25","[20, 25)",20,25,0.0
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_intensive_age,"25 - 30","[25, 30)",25,30,0.0
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_intensive_age,"30 - 35","[30, 35)",30,35,0.024
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_intensive_age,"35 - 40","[35, 40)",35,40,0.024
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_intensive_age,"40 - 45","[40, 45)",40,45,0.059
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_intensive_age,"45 - 50","[45, 50)",45,50,0.082
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_intensive_age,"50 - 55","[50, 55)",50,55,0.106
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_intensive_age,"55 - 60","[55, 60)",55,60,0.071
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_intensive_age,"60 - 65","[60, 65)",60,65,0.129
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_intensive_age,"65 - 70","[65, 70)",65,70,0.153
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_intensive_age,"70 - 75","[70, 75)",70,75,0.165
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_intensive_age,"75 - 80","[75, 80)",75,80,0.106
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_intensive_age,"80 - 85","[80, 85)",80,85,0.047
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_intensive_age,"85 - 90","[85, 90)",85,90,0.0
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_intensive_age,"90 - 95","[90, 95)",90,95,0.012
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_intensive_age,"95 - 100","[95, 100)",95,100,0.0
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_intensive_age,"100 - 105","[100, 105)",100,105,0.0
